customerName,otherExpenses,category,paymentMethod,status,totalAmount,notes,quantity,unitPrice,reportDate,productName,orderNumber,salesRegion,deliveryStatus
Wholesale Client,19.0,Engine system,GCash,Completed,221.88,Automated migration,1,221.88,2023-09-16,Oil Filter,ORD934837,South,Delivered
Wholesale Client,16.89,Engine system,Check,Completed,245.62,Automated migration,1,245.62,2023-09-16,Oil Filter,ORD934838,East,Returned
Retail Client,13.2,Engine system,Cash,Completed,231.07,Automated migration,1,231.07,2023-09-16,Oil Filter,ORD934839,West,Cancelled
Retail Client,0.0,Engine system,Check,Completed,0.0,Automated migration,0,149.15,2023-09-16,Oil Filter,ORD934840,North,Returned
Wholesale Client,0.0,Engine system,Cash,Completed,0.0,Automated migration,0,238.79,2023-09-16,Oil Filter,ORD934841,East,Returned
Wholesale Client,327.36,Suspension & traction,GCash,Completed,3673.37,Automated migration,1,3673.37,2023-09-16,Shock Absorber,ORD934917,Central,Pending
Retail Client,119.9,Suspension & traction,Check,Completed,2682.91,Automated migration,1,2682.91,2023-09-16,Shock Absorber,ORD934918,East,Returned
Retail Client,323.84,Suspension & traction,Maya,Completed,3784.0,Automated migration,1,3784.0,2023-09-16,Shock Absorber,ORD934919,Central,Returned
Retail Client,0.0,Drivetrain,Cash,Completed,0.0,Automated migration,0,2307.54,2023-09-16,Wheel Bearing,ORD935009,South,Delivered
Retail Client,29.81,Engine system,Bank Transfer,Completed,346.78,Automated migration,1,346.78,2023-09-17,Air Filter,ORD934512,East,Cancelled
Wholesale Client,0.0,Electrical system,Cash,Completed,0.0,Automated migration,0,8872.4,2023-09-17,Alternator,ORD934559,North,Returned
Retail Client,0.0,Electrical system,Cash,Completed,0.0,Automated migration,0,12170.53,2023-09-17,Alternator,ORD934560,West,Returned
Retail Client,0.0,Braking system,Check,Completed,0.0,Automated migration,0,1303.54,2023-09-17,Brake Pads,ORD934643,South,Cancelled
Wholesale Client,101.61,Braking system,Bank Transfer,Completed,1188.99,Automated migration,1,1188.99,2023-09-17,Brake Pads,ORD934644,West,Pending
Wholesale Client,0.0,Braking system,Cash,Completed,0.0,Automated migration,0,1214.92,2023-09-17,Brake Pads,ORD934645,East,Pending
Retail Client,1257.73,Electrical system,Bank Transfer,Completed,24641.7,Automated migration,1,24641.7,2023-09-17,ECU Module,ORD934743,East,Cancelled
Retail Client,1678.47,Electrical system,GCash,Completed,18735.68,Automated migration,1,18735.68,2023-09-17,ECU Module,ORD934744,West,Cancelled
Retail Client,0.0,Electrical system,Check,Completed,0.0,Automated migration,0,27175.2,2023-09-17,ECU Module,ORD934745,South,Cancelled
Retail Client,15759.09,Electrical system,Maya,Completed,167710.48,Automated migration,7,23958.64,2023-09-17,ECU Module,ORD934746,East,Returned
Retail Client,17228.36,Electrical system,GCash,Completed,214625.52,Automated migration,9,23847.28,2023-09-17,ECU Module,ORD934747,West,Delivered
Retail Client,0.0,Electrical system,Cash,Completed,0.0,Automated migration,0,21211.74,2023-09-17,ECU Module,ORD934748,East,Delivered
Retail Client,13.28,Engine system,Check,Completed,155.71,Automated migration,1,155.71,2023-09-17,Oil Filter,ORD934842,East,Cancelled
Wholesale Client,14.17,Engine system,Bank Transfer,Completed,221.0,Automated migration,1,221.0,2023-09-17,Oil Filter,ORD934843,South,Pending
Retail Client,16.29,Engine system,Check,Completed,212.36,Automated migration,1,212.36,2023-09-17,Oil Filter,ORD934844,South,Returned
Wholesale Client,180.39,Suspension & traction,Check,Completed,2667.83,Automated migration,1,2667.83,2023-09-17,Shock Absorber,ORD934920,West,Cancelled
Wholesale Client,725.43,Drivetrain,Cash,Completed,10203.56,Automated migration,4,2550.89,2023-09-17,Wheel Bearing,ORD935010,East,Pending
Wholesale Client,9.93,Engine system,Maya,Completed,267.77,Automated migration,1,267.77,2023-09-18,Air Filter,ORD934513,Central,Returned
Wholesale Client,8.33,Engine system,Bank Transfer,Completed,233.71,Automated migration,1,233.71,2023-09-18,Air Filter,ORD934514,West,Pending
Wholesale Client,0.0,Engine system,Bank Transfer,Completed,0.0,Automated migration,0,293.92,2023-09-18,Air Filter,ORD934515,South,Delivered
Retail Client,59.68,Braking system,GCash,Completed,1296.7,Automated migration,1,1296.7,2023-09-18,Brake Pads,ORD934646,East,Delivered
Wholesale Client,0.0,Braking system,Bank Transfer,Completed,0.0,Automated migration,0,1081.27,2023-09-18,Brake Pads,ORD934647,North,Cancelled
Wholesale Client,0.0,Braking system,Check,Completed,0.0,Automated migration,0,1317.96,2023-09-18,Brake Pads,ORD934648,North,Delivered
Wholesale Client,0.0,Braking system,Check,Completed,0.0,Automated migration,0,1582.65,2023-09-18,Brake Pads,ORD934649,South,Cancelled
Wholesale Client,0.0,Braking system,GCash,Completed,0.0,Automated migration,0,1162.22,2023-09-18,Brake Pads,ORD934650,East,Pending
Retail Client,87.55,Braking system,Bank Transfer,Completed,1421.86,Automated migration,1,1421.86,2023-09-18,Brake Pads,ORD934651,Central,Delivered
Wholesale Client,0.0,Exhaust system,Check,Completed,0.0,Automated migration,0,22395.38,2023-09-18,Catalytic Converter,ORD934703,East,Delivered
Wholesale Client,0.0,Exhaust system,Check,Completed,0.0,Automated migration,0,13413.44,2023-09-18,Catalytic Converter,ORD934704,Central,Cancelled
Retail Client,17618.26,Electrical system,Cash,Completed,186652.62,Automated migration,9,20739.18,2023-09-18,ECU Module,ORD934749,Central,Delivered
Retail Client,1322.94,Electrical system,Maya,Completed,24498.45,Automated migration,1,24498.45,2023-09-18,ECU Module,ORD934750,Central,Delivered
Wholesale Client,2071.67,Electrical system,Check,Completed,25892.98,Automated migration,1,25892.98,2023-09-18,ECU Module,ORD934751,Central,Returned
Wholesale Client,0.0,Engine system,Bank Transfer,Completed,0.0,Automated migration,0,175.12,2023-09-18,Oil Filter,ORD934845,South,Delivered
Retail Client,0.0,Engine system,Maya,Completed,0.0,Automated migration,0,250.43,2023-09-19,Air Filter,ORD934516,East,Pending
Wholesale Client,14.89,Engine system,Check,Completed,275.54,Automated migration,1,275.54,2023-09-19,Air Filter,ORD934517,West,Cancelled
Wholesale Client,28.47,Engine system,Bank Transfer,Completed,336.45,Automated migration,1,336.45,2023-09-19,Air Filter,ORD934518,Central,Delivered
Wholesale Client,19.48,Engine system,Cash,Completed,225.51,Automated migration,1,225.51,2023-09-19,Air Filter,ORD934519,North,Returned
Wholesale Client,25.51,Engine system,Cash,Completed,301.81,Automated migration,1,301.81,2023-09-19,Air Filter,ORD934520,West,Pending
Retail Client,0.0,Electrical system,GCash,Completed,0.0,Automated migration,0,7240.77,2023-09-19,Battery,ORD934582,East,Delivered
Retail Client,0.0,Electrical system,Check,Completed,0.0,Automated migration,0,6321.39,2023-09-19,Battery,ORD934583,Central,Pending
Wholesale Client,0.0,Braking system,Maya,Completed,0.0,Automated migration,0,1065.34,2023-09-19,Brake Pads,ORD934652,West,Returned
Retail Client,71.38,Braking system,Maya,Completed,1346.51,Automated migration,1,1346.51,2023-09-19,Brake Pads,ORD934653,North,Delivered
Retail Client,0.0,Braking system,Check,Completed,0.0,Automated migration,0,1079.38,2023-09-19,Brake Pads,ORD934654,Central,Delivered
Retail Client,0.0,Braking system,Bank Transfer,Completed,0.0,Automated migration,0,1068.14,2023-09-19,Brake Pads,ORD934655,North,Delivered
Retail Client,0.0,Braking system,GCash,Completed,0.0,Automated migration,0,1438.32,2023-09-19,Brake Pads,ORD934656,East,Pending
Wholesale Client,2022.9,Electrical system,GCash,Completed,53073.76,Automated migration,2,26536.88,2023-09-19,ECU Module,ORD934752,East,Returned
Retail Client,11.98,Engine system,Check,Completed,240.39,Automated migration,1,240.39,2023-09-19,Oil Filter,ORD934846,West,Delivered
Retail Client,18.72,Engine system,Bank Transfer,Completed,202.57,Automated migration,1,202.57,2023-09-19,Oil Filter,ORD934847,Central,Pending
Retail Client,0.0,Engine system,GCash,Completed,0.0,Automated migration,0,161.34,2023-09-19,Oil Filter,ORD934848,North,Cancelled
Wholesale Client,8.14,Engine system,Check,Completed,165.03,Automated migration,1,165.03,2023-09-19,Oil Filter,ORD934849,West,Returned
Wholesale Client,7.2,Engine system,Bank Transfer,Completed,167.55,Automated migration,1,167.55,2023-09-19,Oil Filter,ORD934850,East,Cancelled
Retail Client,383.68,Suspension & traction,GCash,Completed,4169.54,Automated migration,1,4169.54,2023-09-19,Shock Absorber,ORD934921,North,Cancelled
Retail Client,290.87,Suspension & traction,GCash,Completed,3596.35,Automated migration,1,3596.35,2023-09-19,Shock Absorber,ORD934922,East,Cancelled
Retail Client,0.0,Suspension & traction,GCash,Completed,0.0,Automated migration,0,3734.86,2023-09-19,Shock Absorber,ORD934923,East,Cancelled
Wholesale Client,322.27,Suspension & traction,Maya,Completed,3908.27,Automated migration,1,3908.27,2023-09-19,Shock Absorber,ORD934924,South,Pending
Wholesale Client,375.31,Suspension & traction,Bank Transfer,Completed,4066.86,Automated migration,1,4066.86,2023-09-19,Shock Absorber,ORD934925,East,Cancelled
Retail Client,162.24,Drivetrain,GCash,Completed,1858.08,Automated migration,1,1858.08,2023-09-19,Wheel Bearing,ORD935011,West,Delivered
Wholesale Client,420.75,Drivetrain,Check,Completed,9957.78,Automated migration,6,1659.63,2023-09-19,Wheel Bearing,ORD935012,East,Returned
Retail Client,0.0,Electrical system,GCash,Completed,0.0,Automated migration,0,5872.83,2023-09-20,Battery,ORD934584,Central,Cancelled
Wholesale Client,0.0,Braking system,Cash,Completed,0.0,Automated migration,0,1036.42,2023-09-20,Brake Pads,ORD934657,East,Cancelled
Wholesale Client,78.79,Braking system,Maya,Completed,1266.27,Automated migration,1,1266.27,2023-09-20,Brake Pads,ORD934658,South,Cancelled
Retail Client,0.0,Braking system,Check,Completed,0.0,Automated migration,0,1012.58,2023-09-20,Brake Pads,ORD934659,Central,Delivered
Retail Client,57.39,Braking system,Check,Completed,1181.06,Automated migration,1,1181.06,2023-09-20,Brake Pads,ORD934660,North,Cancelled
Wholesale Client,80.34,Braking system,Cash,Completed,1234.25,Automated migration,1,1234.25,2023-09-20,Brake Pads,ORD934661,Central,Returned
Wholesale Client,0.0,Exhaust system,Maya,Completed,0.0,Automated migration,0,20966.13,2023-09-20,Catalytic Converter,ORD934705,North,Returned
Wholesale Client,0.0,Electrical system,Check,Completed,0.0,Automated migration,0,19843.07,2023-09-20,ECU Module,ORD934753,South,Cancelled
Retail Client,0.0,Electrical system,Maya,Completed,0.0,Automated migration,0,26607.63,2023-09-20,ECU Module,ORD934754,East,Cancelled
Retail Client,0.0,Electrical system,Cash,Completed,0.0,Automated migration,0,26163.55,2023-09-20,ECU Module,ORD934755,East,Pending
Retail Client,7.69,Engine system,Check,Completed,191.02,Automated migration,1,191.02,2023-09-20,Oil Filter,ORD934851,South,Returned
Retail Client,11.99,Engine system,Check,Completed,242.76,Automated migration,1,242.76,2023-09-20,Oil Filter,ORD934852,North,Cancelled
Retail Client,9.05,Engine system,Bank Transfer,Completed,175.0,Automated migration,1,175.0,2023-09-20,Oil Filter,ORD934853,West,Cancelled
Retail Client,10.05,Engine system,Check,Completed,168.8,Automated migration,1,168.8,2023-09-20,Oil Filter,ORD934854,West,Pending
Wholesale Client,0.0,Engine system,Maya,Completed,0.0,Automated migration,0,200.24,2023-09-20,Oil Filter,ORD934855,South,Delivered
Wholesale Client,251.06,Suspension & traction,Maya,Completed,2644.51,Automated migration,1,2644.51,2023-09-20,Shock Absorber,ORD934926,South,Cancelled
Retail Client,136.56,Suspension & traction,Check,Completed,3310.56,Automated migration,1,3310.56,2023-09-20,Shock Absorber,ORD934927,Central,Delivered
Wholesale Client,279.75,Suspension & traction,Bank Transfer,Completed,3185.67,Automated migration,1,3185.67,2023-09-20,Shock Absorber,ORD934928,Central,Pending
Wholesale Client,0.0,Electrical system,GCash,Completed,0.0,Automated migration,0,7139.87,2023-09-20,Starter Motor,ORD934974,South,Pending
Wholesale Client,84.69,Drivetrain,Maya,Completed,2133.17,Automated migration,1,2133.17,2023-09-20,Wheel Bearing,ORD935013,West,Pending
Wholesale Client,464.74,Drivetrain,Maya,Completed,11269.15,Automated migration,5,2253.83,2023-09-20,Wheel Bearing,ORD935014,East,Delivered
Wholesale Client,1174.4,Drivetrain,GCash,Completed,12575.52,Automated migration,6,2095.92,2023-09-20,Wheel Bearing,ORD935015,South,Delivered
Wholesale Client,0.0,Engine system,Maya,Completed,0.0,Automated migration,0,278.21,2023-09-21,Air Filter,ORD934521,Central,Pending
Wholesale Client,12.04,Engine system,Bank Transfer,Completed,332.17,Automated migration,1,332.17,2023-09-21,Air Filter,ORD934522,East,Returned
Wholesale Client,19.7,Engine system,Maya,Completed,222.52,Automated migration,1,222.52,2023-09-21,Air Filter,ORD934523,North,Delivered
Retail Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,10561.95,2023-09-21,Alternator,ORD934561,South,Returned
Retail Client,0.0,Electrical system,GCash,Completed,0.0,Automated migration,0,7514.95,2023-09-21,Alternator,ORD934562,East,Pending
Wholesale Client,0.0,Electrical system,Cash,Completed,0.0,Automated migration,0,7669.06,2023-09-21,Alternator,ORD934563,East,Cancelled
Wholesale Client,97.04,Braking system,GCash,Completed,1325.8,Automated migration,1,1325.8,2023-09-21,Brake Pads,ORD934662,North,Cancelled
Retail Client,0.0,Braking system,GCash,Completed,0.0,Automated migration,0,1455.65,2023-09-21,Brake Pads,ORD934663,East,Pending
Wholesale Client,0.0,Braking system,Bank Transfer,Completed,0.0,Automated migration,0,1359.68,2023-09-21,Brake Pads,ORD934664,East,Delivered
Retail Client,0.0,Exhaust system,GCash,Completed,0.0,Automated migration,0,21415.4,2023-09-21,Catalytic Converter,ORD934706,Central,Pending
Wholesale Client,1899.42,Electrical system,GCash,Completed,21484.94,Automated migration,1,21484.94,2023-09-21,ECU Module,ORD934756,East,Pending
Wholesale Client,1290.75,Electrical system,Cash,Completed,26887.69,Automated migration,1,26887.69,2023-09-21,ECU Module,ORD934757,North,Cancelled
Wholesale Client,9.99,Engine system,GCash,Completed,232.31,Automated migration,1,232.31,2023-09-21,Oil Filter,ORD934856,East,Cancelled
Retail Client,0.0,Engine system,Cash,Completed,0.0,Automated migration,0,201.67,2023-09-21,Oil Filter,ORD934857,East,Delivered
Retail Client,19.87,Engine system,Cash,Completed,214.44,Automated migration,1,214.44,2023-09-21,Oil Filter,ORD934858,South,Cancelled
Wholesale Client,19.27,Engine system,Cash,Completed,208.77,Automated migration,1,208.77,2023-09-21,Oil Filter,ORD934859,Central,Delivered
Retail Client,223.15,Suspension & traction,Bank Transfer,Completed,3255.16,Automated migration,1,3255.16,2023-09-21,Shock Absorber,ORD934929,South,Delivered
Retail Client,303.34,Suspension & traction,Cash,Completed,3319.25,Automated migration,1,3319.25,2023-09-21,Shock Absorber,ORD934930,East,Delivered
Wholesale Client,299.37,Suspension & traction,Bank Transfer,Completed,3577.0,Automated migration,1,3577.0,2023-09-21,Shock Absorber,ORD934931,North,Returned
Retail Client,9.07,Engine system,Bank Transfer,Completed,241.83,Automated migration,1,241.83,2023-09-22,Air Filter,ORD934524,East,Cancelled
Retail Client,21.31,Engine system,Bank Transfer,Completed,232.19,Automated migration,1,232.19,2023-09-22,Air Filter,ORD934525,Central,Delivered
Retail Client,0.0,Electrical system,Check,Completed,0.0,Automated migration,0,8206.51,2023-09-22,Alternator,ORD934564,North,Cancelled
Wholesale Client,0.0,Electrical system,Cash,Completed,0.0,Automated migration,0,4876.75,2023-09-22,Battery,ORD934585,North,Cancelled
Retail Client,0.0,Braking system,Bank Transfer,Completed,0.0,Automated migration,0,1143.72,2023-09-22,Brake Pads,ORD934665,East,Delivered
Wholesale Client,0.0,Braking system,GCash,Completed,0.0,Automated migration,0,1543.56,2023-09-22,Brake Pads,ORD934666,North,Delivered
Wholesale Client,0.0,Braking system,Check,Completed,0.0,Automated migration,0,1396.48,2023-09-22,Brake Pads,ORD934667,East,Pending
Wholesale Client,86.03,Braking system,GCash,Completed,1224.66,Automated migration,1,1224.66,2023-09-22,Brake Pads,ORD934668,South,Delivered
Wholesale Client,0.0,Braking system,Cash,Completed,0.0,Automated migration,0,1088.04,2023-09-22,Brake Pads,ORD934669,Central,Delivered
Wholesale Client,0.0,Braking system,GCash,Completed,0.0,Automated migration,0,1520.41,2023-09-22,Brake Pads,ORD934670,East,Cancelled
Retail Client,76.22,Braking system,Cash,Completed,1044.84,Automated migration,1,1044.84,2023-09-22,Brake Pads,ORD934671,West,Cancelled
Retail Client,0.0,Exhaust system,Check,Completed,0.0,Automated migration,0,15020.16,2023-09-22,Catalytic Converter,ORD934707,West,Cancelled
Retail Client,0.0,Exhaust system,Bank Transfer,Completed,0.0,Automated migration,0,13027.14,2023-09-22,Catalytic Converter,ORD934708,West,Pending
Retail Client,783.77,Electrical system,Bank Transfer,Completed,17929.22,Automated migration,1,17929.22,2023-09-22,ECU Module,ORD934758,East,Returned
Wholesale Client,3078.45,Electrical system,Maya,Completed,69373.92,Automated migration,4,17343.48,2023-09-22,ECU Module,ORD934759,East,Pending
Wholesale Client,11883.24,Electrical system,Maya,Completed,134155.55,Automated migration,5,26831.11,2023-09-22,ECU Module,ORD934760,East,Cancelled
Wholesale Client,4528.75,Electrical system,Bank Transfer,Completed,108627.82,Automated migration,7,15518.26,2023-09-22,ECU Module,ORD934761,South,Cancelled
Retail Client,7.7,Engine system,GCash,Completed,168.26,Automated migration,1,168.26,2023-09-22,Oil Filter,ORD934860,West,Returned
Wholesale Client,14.15,Engine system,Cash,Completed,165.49,Automated migration,1,165.49,2023-09-22,Oil Filter,ORD934861,East,Delivered
