customerName,otherExpenses,category,paymentMethod,status,totalAmount,notes,quantity,unitPrice,reportDate,productName,orderNumber
Retail Client,1477.86,Exhaust system,Check,Completed,19760.93,Automated migration,1,19760.93,2023-06-22,Catalytic Converter,ORD933063
Retail Client,1151.65,Exhaust system,Check,Completed,19306.67,Automated migration,1,19306.67,2023-06-22,Catalytic Converter,ORD933064
Retail Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,21882.94,2023-06-22,ECU Module,ORD933123
Wholesale Client,0.0,Electrical system,Check,Completed,0.0,Automated migration,0,14637.81,2023-06-22,ECU Module,ORD933124
Retail Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,22427.84,2023-06-22,ECU Module,ORD933125
Wholesale Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,22594.19,2023-06-22,ECU Module,ORD933126
Wholesale Client,7.17,Engine system,GCash,Completed,158.02,Automated migration,1,158.02,2023-06-22,Oil Filter,ORD933206
Wholesale Client,17.01,Engine system,Check,Completed,250.47,Automated migration,1,250.47,2023-06-22,Oil Filter,ORD933207
Retail Client,15.18,Engine system,GCash,Completed,210.62,Automated migration,1,210.62,2023-06-22,Oil Filter,ORD933208
Wholesale Client,9.84,Engine system,Maya,Completed,145.78,Automated migration,1,145.78,2023-06-22,Oil Filter,ORD933209
Retail Client,18.38,Engine system,Check,Completed,226.02,Automated migration,1,226.02,2023-06-22,Oil Filter,ORD933210
Wholesale Client,209.04,Suspension & traction,GCash,Completed,2692.69,Automated migration,1,2692.69,2023-06-22,Shock Absorber,ORD933290
Wholesale Client,0.0,Suspension & traction,Maya,Completed,0.0,Automated migration,0,3081.49,2023-06-22,Shock Absorber,ORD933291
Retail Client,0.0,Suspension & traction,Bank Transfer,Completed,0.0,Automated migration,0,3732.72,2023-06-22,Shock Absorber,ORD933292
Retail Client,0.0,Suspension & traction,Bank Transfer,Completed,0.0,Automated migration,0,4023.91,2023-06-22,Shock Absorber,ORD933293
Wholesale Client,515.83,Electrical system,Bank Transfer,Completed,9830.09,Automated migration,1,9830.09,2023-06-22,Starter Motor,ORD933338
Wholesale Client,27.72,Engine system,Check,Completed,294.42,Automated migration,1,294.42,2023-06-23,Air Filter,ORD932877
Retail Client,0.0,Engine system,Check,Completed,0.0,Automated migration,0,267.11,2023-06-23,Air Filter,ORD932878
Retail Client,17.64,Engine system,Bank Transfer,Completed,271.95,Automated migration,1,271.95,2023-06-23,Air Filter,ORD932879
Wholesale Client,13.68,Engine system,Maya,Completed,315.93,Automated migration,1,315.93,2023-06-23,Air Filter,ORD932880
Wholesale Client,82.92,Engine system,Maya,Completed,1113.45,Automated migration,5,222.69,2023-06-23,Air Filter,ORD932881
Wholesale Client,44.85,Engine system,Cash,Completed,550.04,Automated migration,2,275.02,2023-06-23,Air Filter,ORD932882
Wholesale Client,0.0,Electrical system,Maya,Completed,0.0,Automated migration,0,8729.76,2023-06-23,Alternator,ORD932926
Retail Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,5908.96,2023-06-23,Battery,ORD932943
Retail Client,58.7,Braking system,Check,Completed,1538.42,Automated migration,1,1538.42,2023-06-23,Brake Pads,ORD933012
Retail Client,70.99,Braking system,Cash,Completed,1221.14,Automated migration,1,1221.14,2023-06-23,Brake Pads,ORD933013
Retail Client,0.0,Exhaust system,GCash,Completed,0.0,Automated migration,0,15416.78,2023-06-23,Catalytic Converter,ORD933065
Wholesale Client,7361.66,Exhaust system,Cash,Completed,159994.8,Automated migration,7,22856.4,2023-06-23,Catalytic Converter,ORD933066
Retail Client,1530.7,Exhaust system,Bank Transfer,Completed,23005.46,Automated migration,1,23005.46,2023-06-23,Catalytic Converter,ORD933067
Wholesale Client,0.0,Exhaust system,Bank Transfer,Completed,0.0,Automated migration,0,15731.93,2023-06-23,Catalytic Converter,ORD933068
Wholesale Client,0.0,Electrical system,Check,Completed,0.0,Automated migration,0,27416.88,2023-06-23,ECU Module,ORD933127
Retail Client,0.0,Electrical system,GCash,Completed,0.0,Automated migration,0,22210.58,2023-06-23,ECU Module,ORD933128
Retail Client,0.0,Electrical system,Maya,Completed,0.0,Automated migration,0,18235.73,2023-06-23,ECU Module,ORD933129
Wholesale Client,0.0,Electrical system,Maya,Completed,0.0,Automated migration,0,24614.71,2023-06-23,ECU Module,ORD933130
Retail Client,0.0,Engine system,Cash,Completed,0.0,Automated migration,0,181.24,2023-06-23,Oil Filter,ORD933211
Retail Client,0.0,Engine system,Bank Transfer,Completed,0.0,Automated migration,0,241.27,2023-06-23,Oil Filter,ORD933212
Wholesale Client,12.08,Engine system,Cash,Completed,157.18,Automated migration,1,157.18,2023-06-23,Oil Filter,ORD933213
Retail Client,35.81,Engine system,Maya,Completed,717.18,Automated migration,3,239.06,2023-06-23,Oil Filter,ORD933214
Retail Client,269.49,Suspension & traction,Bank Transfer,Completed,4198.54,Automated migration,1,4198.54,2023-06-23,Shock Absorber,ORD933294
Wholesale Client,0.0,Suspension & traction,Maya,Completed,0.0,Automated migration,0,4024.77,2023-06-23,Shock Absorber,ORD933295
Retail Client,17.41,Engine system,Bank Transfer,Completed,297.35,Automated migration,1,297.35,2023-06-24,Air Filter,ORD932883
Wholesale Client,29.4,Engine system,Cash,Completed,354.8,Automated migration,1,354.8,2023-06-24,Air Filter,ORD932884
Wholesale Client,0.0,Electrical system,Cash,Completed,0.0,Automated migration,0,5747.2,2023-06-24,Battery,ORD932944
Wholesale Client,73.91,Braking system,GCash,Completed,1046.19,Automated migration,1,1046.19,2023-06-24,Brake Pads,ORD933014
Wholesale Client,104.74,Braking system,Maya,Completed,1137.34,Automated migration,1,1137.34,2023-06-24,Brake Pads,ORD933015
Retail Client,480.85,Braking system,Check,Completed,6684.45,Automated migration,5,1336.89,2023-06-24,Brake Pads,ORD933016
Retail Client,580.08,Braking system,GCash,Completed,8098.8,Automated migration,6,1349.8,2023-06-24,Brake Pads,ORD933017
Retail Client,0.0,Braking system,Bank Transfer,Completed,0.0,Automated migration,0,1419.12,2023-06-24,Brake Pads,ORD933018
Wholesale Client,1246.2,Exhaust system,GCash,Completed,16693.62,Automated migration,1,16693.62,2023-06-24,Catalytic Converter,ORD933069
Retail Client,0.0,Electrical system,Check,Completed,0.0,Automated migration,0,21081.75,2023-06-24,ECU Module,ORD933131
Retail Client,0.0,Electrical system,GCash,Completed,0.0,Automated migration,0,18665.02,2023-06-24,ECU Module,ORD933132
Retail Client,0.0,Electrical system,GCash,Completed,0.0,Automated migration,0,15115.52,2023-06-24,ECU Module,ORD933133
Retail Client,5.48,Engine system,Maya,Completed,151.91,Automated migration,1,151.91,2023-06-24,Oil Filter,ORD933215
Wholesale Client,196.85,Suspension & traction,Check,Completed,3331.89,Automated migration,1,3331.89,2023-06-24,Shock Absorber,ORD933296
Wholesale Client,527.63,Suspension & traction,GCash,Completed,8051.01,Automated migration,3,2683.67,2023-06-24,Shock Absorber,ORD933297
Retail Client,233.69,Suspension & traction,Cash,Completed,3173.94,Automated migration,1,3173.94,2023-06-24,Shock Absorber,ORD933298
Wholesale Client,362.2,Suspension & traction,Maya,Completed,3963.21,Automated migration,1,3963.21,2023-06-24,Shock Absorber,ORD933299
Retail Client,63.42,Drivetrain,GCash,Completed,1696.29,Automated migration,1,1696.29,2023-06-24,Wheel Bearing,ORD933374
Retail Client,869.95,Drivetrain,Maya,Completed,10623.68,Automated migration,4,2655.92,2023-06-24,Wheel Bearing,ORD933375
Retail Client,19.95,Engine system,GCash,Completed,294.25,Automated migration,1,294.25,2023-06-25,Air Filter,ORD932885
Wholesale Client,0.0,Engine system,Check,Completed,0.0,Automated migration,0,229.18,2023-06-25,Air Filter,ORD932886
Wholesale Client,0.0,Electrical system,GCash,Completed,0.0,Automated migration,0,7503.12,2023-06-25,Battery,ORD932945
Retail Client,74.69,Braking system,Cash,Completed,1147.73,Automated migration,1,1147.73,2023-06-25,Brake Pads,ORD933019
Retail Client,0.0,Braking system,GCash,Completed,0.0,Automated migration,0,1068.24,2023-06-25,Brake Pads,ORD933020
Retail Client,0.0,Braking system,Maya,Completed,0.0,Automated migration,0,1449.7,2023-06-25,Brake Pads,ORD933021
Wholesale Client,44.84,Braking system,Maya,Completed,1112.54,Automated migration,1,1112.54,2023-06-25,Brake Pads,ORD933022
Wholesale Client,80.07,Braking system,GCash,Completed,1588.09,Automated migration,1,1588.09,2023-06-25,Brake Pads,ORD933023
Retail Client,4266.32,Exhaust system,Maya,Completed,76012.92,Automated migration,4,19003.23,2023-06-25,Catalytic Converter,ORD933070
Retail Client,15.14,Engine system,GCash,Completed,190.22,Automated migration,1,190.22,2023-06-25,Oil Filter,ORD933216
Wholesale Client,0.0,Engine system,GCash,Completed,0.0,Automated migration,0,178.39,2023-06-25,Oil Filter,ORD933217
Wholesale Client,12.73,Engine system,Check,Completed,181.16,Automated migration,1,181.16,2023-06-25,Oil Filter,ORD933218
Wholesale Client,6.24,Engine system,Cash,Completed,167.96,Automated migration,1,167.96,2023-06-25,Oil Filter,ORD933219
Wholesale Client,139.68,Suspension & traction,GCash,Completed,3614.8,Automated migration,1,3614.8,2023-06-25,Shock Absorber,ORD933300
Wholesale Client,193.6,Drivetrain,GCash,Completed,2291.62,Automated migration,1,2291.62,2023-06-25,Wheel Bearing,ORD933376
Retail Client,149.23,Drivetrain,Bank Transfer,Completed,2232.79,Automated migration,1,2232.79,2023-06-25,Wheel Bearing,ORD933377
Retail Client,13.28,Engine system,Check,Completed,275.89,Automated migration,1,275.89,2023-06-26,Air Filter,ORD932887
Wholesale Client,23.82,Engine system,Cash,Completed,276.72,Automated migration,1,276.72,2023-06-26,Air Filter,ORD932888
Retail Client,26.52,Engine system,GCash,Completed,346.18,Automated migration,1,346.18,2023-06-26,Air Filter,ORD932889
Wholesale Client,82.19,Engine system,Check,Completed,1107.4,Automated migration,4,276.85,2023-06-26,Air Filter,ORD932890
Wholesale Client,25.87,Engine system,Check,Completed,311.78,Automated migration,1,311.78,2023-06-26,Air Filter,ORD932891
Retail Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,9791.3,2023-06-26,Alternator,ORD932927
Wholesale Client,0.0,Electrical system,Maya,Completed,0.0,Automated migration,0,12174.8,2023-06-26,Alternator,ORD932928
Retail Client,70.21,Braking system,Maya,Completed,1299.3,Automated migration,1,1299.3,2023-06-26,Brake Pads,ORD933024
Wholesale Client,72.71,Braking system,Maya,Completed,1166.61,Automated migration,1,1166.61,2023-06-26,Brake Pads,ORD933025
Retail Client,159.54,Braking system,Cash,Completed,3732.87,Automated migration,3,1244.29,2023-06-26,Brake Pads,ORD933026
Wholesale Client,0.0,Braking system,Maya,Completed,0.0,Automated migration,0,1349.3,2023-06-26,Brake Pads,ORD933027
Retail Client,0.0,Exhaust system,Bank Transfer,Completed,0.0,Automated migration,0,13295.58,2023-06-26,Catalytic Converter,ORD933071
Wholesale Client,1305.23,Exhaust system,Check,Completed,14750.69,Automated migration,1,14750.69,2023-06-26,Catalytic Converter,ORD933072
Retail Client,1427.62,Exhaust system,GCash,Completed,21853.35,Automated migration,1,21853.35,2023-06-26,Catalytic Converter,ORD933073
Wholesale Client,11.2,Engine system,Bank Transfer,Completed,205.3,Automated migration,1,205.3,2023-06-26,Oil Filter,ORD933220
Wholesale Client,7.54,Engine system,GCash,Completed,145.23,Automated migration,1,145.23,2023-06-26,Oil Filter,ORD933221
Wholesale Client,0.0,Engine system,Check,Completed,0.0,Automated migration,0,151.68,2023-06-26,Oil Filter,ORD933222
Retail Client,8.74,Engine system,Maya,Completed,193.9,Automated migration,1,193.9,2023-06-26,Oil Filter,ORD933223
Retail Client,0.0,Suspension & traction,Bank Transfer,Completed,0.0,Automated migration,0,4199.84,2023-06-26,Shock Absorber,ORD933301
Wholesale Client,190.16,Drivetrain,Cash,Completed,2007.18,Automated migration,1,2007.18,2023-06-26,Wheel Bearing,ORD933378
Wholesale Client,134.99,Drivetrain,Check,Completed,2179.77,Automated migration,1,2179.77,2023-06-26,Wheel Bearing,ORD933379
Wholesale Client,14.39,Engine system,Bank Transfer,Completed,316.63,Automated migration,1,316.63,2023-06-27,Air Filter,ORD932892
Wholesale Client,17.85,Engine system,GCash,Completed,326.38,Automated migration,1,326.38,2023-06-27,Air Filter,ORD932893
Retail Client,16.7,Engine system,Bank Transfer,Completed,298.41,Automated migration,1,298.41,2023-06-27,Air Filter,ORD932894
Wholesale Client,31.91,Engine system,Bank Transfer,Completed,834.27,Automated migration,3,278.09,2023-06-27,Air Filter,ORD932895
Wholesale Client,9.31,Engine system,Cash,Completed,232.15,Automated migration,1,232.15,2023-06-27,Air Filter,ORD932896
Retail Client,101.66,Engine system,Maya,Completed,1198.56,Automated migration,4,299.64,2023-06-27,Air Filter,ORD932897
Wholesale Client,0.0,Electrical system,Cash,Completed,0.0,Automated migration,0,8426.6,2023-06-27,Alternator,ORD932929
Wholesale Client,0.0,Braking system,Check,Completed,0.0,Automated migration,0,1446.95,2023-06-27,Brake Pads,ORD933028
Wholesale Client,429.49,Braking system,Cash,Completed,6017.04,Automated migration,6,1002.84,2023-06-27,Brake Pads,ORD933029
Retail Client,54.98,Braking system,Maya,Completed,1054.03,Automated migration,1,1054.03,2023-06-27,Brake Pads,ORD933030
Retail Client,66.3,Braking system,Maya,Completed,1174.29,Automated migration,1,1174.29,2023-06-27,Brake Pads,ORD933031
Wholesale Client,0.0,Electrical system,GCash,Completed,0.0,Automated migration,0,19482.54,2023-06-27,ECU Module,ORD933134
Wholesale Client,0.0,Engine system,Maya,Completed,0.0,Automated migration,0,177.58,2023-06-27,Oil Filter,ORD933224
Retail Client,11.31,Engine system,Maya,Completed,231.97,Automated migration,1,231.97,2023-06-27,Oil Filter,ORD933225
Retail Client,183.45,Suspension & traction,Check,Completed,3145.55,Automated migration,1,3145.55,2023-06-27,Shock Absorber,ORD933302
Retail Client,0.0,Suspension & traction,Maya,Completed,0.0,Automated migration,0,3614.5,2023-06-27,Shock Absorber,ORD933303
Retail Client,0.0,Suspension & traction,Bank Transfer,Completed,0.0,Automated migration,0,2584.39,2023-06-27,Shock Absorber,ORD933304
Wholesale Client,266.12,Suspension & traction,GCash,Completed,3914.82,Automated migration,1,3914.82,2023-06-27,Shock Absorber,ORD933305
Retail Client,688.74,Electrical system,Check,Completed,8944.02,Automated migration,1,8944.02,2023-06-27,Starter Motor,ORD933339
Wholesale Client,178.6,Drivetrain,Bank Transfer,Completed,2878.24,Automated migration,1,2878.24,2023-06-27,Wheel Bearing,ORD933380
Retail Client,354.12,Drivetrain,GCash,Completed,7504.16,Automated migration,4,1876.04,2023-06-27,Wheel Bearing,ORD933381
Wholesale Client,0.0,Drivetrain,Bank Transfer,Completed,0.0,Automated migration,0,1995.47,2023-06-27,Wheel Bearing,ORD933382
Retail Client,884.71,Drivetrain,Maya,Completed,10823.04,Automated migration,6,1803.84,2023-06-27,Wheel Bearing,ORD933383
Retail Client,0.0,Engine system,GCash,Completed,0.0,Automated migration,0,298.65,2023-06-28,Air Filter,ORD932898
Retail Client,0.0,Electrical system,Check,Completed,0.0,Automated migration,0,8400.71,2023-06-28,Alternator,ORD932930
Wholesale Client,0.0,Electrical system,Check,Completed,0.0,Automated migration,0,4933.2,2023-06-28,Battery,ORD932946
Wholesale Client,42.85,Braking system,Cash,Completed,950.18,Automated migration,1,950.18,2023-06-28,Brake Pads,ORD933032
Retail Client,228.03,Braking system,Maya,Completed,3150.9,Automated migration,3,1050.3,2023-06-28,Brake Pads,ORD933033
Retail Client,52.81,Braking system,Cash,Completed,1372.02,Automated migration,1,1372.02,2023-06-28,Brake Pads,ORD933034
Wholesale Client,0.0,Braking system,GCash,Completed,0.0,Automated migration,0,1568.71,2023-06-28,Brake Pads,ORD933035
Wholesale Client,541.73,Braking system,GCash,Completed,5910.16,Automated migration,4,1477.54,2023-06-28,Brake Pads,ORD933036
Retail Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,18342.07,2023-06-28,ECU Module,ORD933135
Retail Client,0.0,Electrical system,Cash,Completed,0.0,Automated migration,0,20731.03,2023-06-28,ECU Module,ORD933136
Wholesale Client,8.54,Engine system,Check,Completed,209.3,Automated migration,1,209.3,2023-06-28,Oil Filter,ORD933226
Retail Client,215.44,Suspension & traction,Check,Completed,2975.01,Automated migration,1,2975.01,2023-06-28,Shock Absorber,ORD933306
Retail Client,0.0,Drivetrain,Cash,Completed,0.0,Automated migration,0,1651.89,2023-06-28,Wheel Bearing,ORD933384
Wholesale Client,28.97,Engine system,Maya,Completed,321.54,Automated migration,1,321.54,2023-06-29,Air Filter,ORD932899
Wholesale Client,19.01,Engine system,Bank Transfer,Completed,359.99,Automated migration,1,359.99,2023-06-29,Air Filter,ORD932900
Retail Client,90.79,Engine system,Check,Completed,1024.74,Automated migration,3,341.58,2023-06-29,Air Filter,ORD932901
Wholesale Client,0.0,Electrical system,Bank Transfer,Completed,0.0,Automated migration,0,6731.54,2023-06-29,Battery,ORD932947
Wholesale Client,0.0,Electrical system,GCash,Completed,0.0,Automated migration,0,4603.13,2023-06-29,Battery,ORD932948
Retail Client,115.4,Braking system,GCash,Completed,1258.15,Automated migration,1,1258.15,2023-06-29,Brake Pads,ORD933037
Retail Client,241.28,Braking system,Maya,Completed,3581.25,Automated migration,3,1193.75,2023-06-29,Brake Pads,ORD933038
Retail Client,54.35,Braking system,Maya,Completed,1518.22,Automated migration,1,1518.22,2023-06-29,Brake Pads,ORD933039
Retail Client,0.0,Exhaust system,Maya,Completed,0.0,Automated migration,0,17296.11,2023-06-29,Catalytic Converter,ORD933074
Wholesale Client,1162.94,Exhaust system,Bank Transfer,Completed,19088.86,Automated migration,1,19088.86,2023-06-29,Catalytic Converter,ORD933075
