date,order_number,product_name,category,customer_type,quantity,unit_price,other_expenses,total_amount,payment_method
2022-04-20,ORD2782,Battery,Electrical,Wholesale,19,190.82,37.17,3662.75,Credit card
2022-04-20,ORD2783,Oil Filter,Engine,Wholesale,28,11.37,0.0,318.36,Cash
2022-04-20,ORD2784,Shock Absorber,Suspension,Retail,1,116.97,0.0,116.97,Cash
2022-04-21,ORD2785,Brake Pads,Braking system,Retail,3,73.9,18.29,239.99,Credit card
2022-04-21,ORD2786,Water Pump,Cooling,Retail,5,54.2,0.0,271.0,Credit card
2022-04-22,ORD2787,Engine Oil,Engine,Retail,1,46.81,24.68,71.49,Credit card
2022-04-22,ORD2788,Engine Oil,Engine,Retail,1,57.57,65.83,123.4,Credit card
2022-04-22,ORD2789,Control Arm,Suspension,Retail,2,128.19,22.48,278.86,Bank transfer
2022-04-22,ORD2790,Shock Absorber,Suspension,Retail,3,141.07,28.6,451.81,PayPal
2022-04-23,ORD2791,Brake Rotor,Braking system,Wholesale,42,67.54,0.0,2836.68,PayPal
2022-04-24,ORD2792,Control Arm,Suspension,Retail,2,123.51,0.0,247.02,Credit card
2022-04-24,ORD2793,Brake Rotor,Braking system,Retail,3,43.36,0.0,130.08,Bank transfer
2022-04-24,ORD2794,Radiator,Cooling,Retail,2,163.62,52.02,379.26,Credit card
2022-04-25,ORD2795,Air Filter,Engine,Retail,1,28.71,0.0,28.71,Cash
2022-04-25,ORD2796,Fuel Pump,Fuel System,Retail,5,171.4,0.0,857.0,Cash
2022-04-25,ORD2797,Alternator,Electrical,Retail,2,170.9,48.8,390.6,PayPal
2022-04-25,ORD2798,Clutch Kit,Transmission,Wholesale,33,289.64,43.8,9601.92,Cash
2022-04-26,ORD2799,Oil Filter,Engine,Wholesale,12,23.32,0.0,279.84,PayPal
2022-04-26,ORD2800,Clutch Kit,Transmission,Retail,4,245.88,0.0,983.52,PayPal
2022-04-27,ORD2801,Air Filter,Engine,Retail,3,31.33,49.34,143.33,Cash
2022-04-27,ORD2802,Brake Pads,Braking system,Wholesale,40,24.81,24.97,1017.37,Cash
2022-04-28,ORD2803,Alternator,Electrical,Retail,1,323.69,0.0,323.69,PayPal
2022-04-29,ORD2804,Clutch Kit,Transmission,Corporate,9,282.55,7.89,2550.84,Cash
2022-04-29,ORD2805,Radiator,Cooling,Corporate,7,137.39,0.0,961.73,Cash
2022-04-29,ORD2806,Water Pump,Cooling,Retail,5,100.31,0.0,501.55,Bank transfer
2022-04-29,ORD2807,Spark Plugs,Ignition,Retail,1,10.96,44.14,55.1,Cash
2022-04-30,ORD2808,Radiator,Cooling,Retail,1,179.04,58.21,237.25,Cash
2022-04-30,ORD2809,Brake Pads,Braking system,Corporate,11,62.5,0.0,687.5,Credit card
2022-05-01,ORD2810,Spark Plugs,Ignition,Retail,5,12.19,0.0,60.95,Credit card
2022-05-01,ORD2811,Oil Filter,Engine,Retail,4,10.77,42.06,85.14,Credit card
2022-05-02,ORD2812,Battery,Electrical,Retail,1,177.43,28.29,205.72,PayPal
2022-05-02,ORD2813,Alternator,Electrical,Retail,3,181.16,27.89,571.37,Credit card
2022-05-02,ORD2814,Control Arm,Suspension,Wholesale,38,121.13,0.0,4602.94,PayPal
2022-05-03,ORD2815,Alternator,Electrical,Retail,5,286.81,70.2,1504.25,Credit card
2022-05-04,ORD2816,Shock Absorber,Suspension,Retail,3,118.94,0.0,356.82,Credit card
2022-05-04,ORD2817,Oil Filter,Engine,Retail,5,10.15,58.24,108.99,Credit card
2022-05-05,ORD2818,Oil Filter,Engine,Retail,4,13.7,0.0,54.8,Cash
2022-05-05,ORD2819,Water Pump,Cooling,Retail,2,119.92,0.0,239.84,Credit card
2022-05-05,ORD2820,Clutch Kit,Transmission,Retail,1,350.25,0.0,350.25,PayPal
2022-05-06,ORD2821,Alternator,Electrical,Retail,5,319.65,0.0,1598.25,Credit card
2022-05-06,ORD2822,Fuel Pump,Fuel System,Retail,5,218.35,34.14,1125.89,Bank transfer
2022-05-06,ORD2823,Spark Plugs,Ignition,Wholesale,25,5.4,0.0,135.0,Credit card
2022-05-06,ORD2824,Water Pump,Cooling,Retail,2,68.19,49.85,186.23,Bank transfer
2022-05-07,ORD2825,Battery,Electrical,Wholesale,38,180.25,67.5,6917.0,Cash
2022-05-07,ORD2826,Alternator,Electrical,Wholesale,15,308.03,53.06,4673.51,PayPal
2022-05-08,ORD2827,Brake Pads,Braking system,Wholesale,38,30.94,0.0,1175.72,Credit card
2022-05-08,ORD2828,Control Arm,Suspension,Retail,1,113.46,0.0,113.46,Credit card
2022-05-08,ORD2829,Air Filter,Engine,Retail,3,21.5,47.06,111.56,Cash
2022-05-08,ORD2830,Shock Absorber,Suspension,Retail,3,109.54,0.0,328.62,PayPal
2022-05-09,ORD2831,Radiator,Cooling,Wholesale,13,181.55,0.0,2360.15,Bank transfer
2022-05-10,ORD2832,Alternator,Electrical,Retail,3,248.01,77.33,821.36,Bank transfer
2022-05-10,ORD2833,Alternator,Electrical,Wholesale,43,200.39,0.0,8616.77,Cash
2022-05-10,ORD2834,Water Pump,Cooling,Wholesale,33,108.59,0.0,3583.47,Cash
2022-05-11,ORD2835,Radiator,Cooling,Retail,4,193.22,71.42,844.3,PayPal
2022-05-11,ORD2836,Brake Pads,Braking system,Wholesale,19,29.51,0.0,560.69,Credit card
2022-05-12,ORD2837,Air Filter,Engine,Retail,5,16.03,0.0,80.15,Credit card
2022-05-12,ORD2838,Brake Pads,Braking system,Retail,2,57.79,0.0,115.58,PayPal
2022-05-12,ORD2839,Battery,Electrical,Retail,5,155.21,79.35,855.4,Bank transfer
2022-05-13,ORD2840,Alternator,Electrical,Wholesale,15,327.67,76.82,4991.87,Bank transfer
2022-05-14,ORD2841,Control Arm,Suspension,Retail,1,123.1,65.49,188.59,Credit card
2022-05-14,ORD2842,Brake Pads,Braking system,Wholesale,33,45.27,0.0,1493.91,Cash
2022-05-14,ORD2843,Shock Absorber,Suspension,Retail,5,124.13,0.0,620.65,Bank transfer
2022-05-15,ORD2844,Brake Pads,Braking system,Retail,5,27.86,0.0,139.3,Bank transfer
2022-05-15,ORD2845,Air Filter,Engine,Retail,2,29.98,0.0,59.96,PayPal
2022-05-15,ORD2846,Water Pump,Cooling,Corporate,18,100.71,0.0,1812.78,Bank transfer
2022-05-16,ORD2847,Clutch Kit,Transmission,Retail,5,250.25,10.91,1262.16,Cash
2022-05-17,ORD2848,Air Filter,Engine,Retail,5,21.89,0.0,109.45,Bank transfer
2022-05-17,ORD2849,Engine Oil,Engine,Retail,4,51.84,8.67,216.03,Cash
2022-05-18,ORD2850,Alternator,Electrical,Wholesale,22,311.26,0.0,6847.72,Bank transfer
2022-05-18,ORD2851,Battery,Electrical,Retail,5,168.72,0.0,843.6,PayPal
2022-05-18,ORD2852,Alternator,Electrical,Retail,3,159.92,62.3,542.06,Bank transfer
2022-05-18,ORD2853,Alternator,Electrical,Retail,3,182.58,0.0,547.74,Cash
2022-05-19,ORD2854,Engine Oil,Engine,Wholesale,24,39.23,50.07,991.59,Bank transfer
2022-05-20,ORD2855,Brake Rotor,Braking system,Wholesale,46,93.25,0.0,4289.5,PayPal
2022-05-20,ORD2856,Radiator,Cooling,Retail,4,108.96,21.65,457.49,PayPal
2022-05-21,ORD2857,Battery,Electrical,Retail,2,117.79,0.0,235.58,Cash
2022-05-21,ORD2858,Oil Filter,Engine,Retail,3,18.75,17.84,74.09,Credit card
2022-05-21,ORD2859,Battery,Electrical,Retail,4,193.8,0.0,775.2,Credit card
2022-05-22,ORD2860,Radiator,Cooling,Wholesale,35,177.3,11.84,6217.34,Bank transfer
2022-05-22,ORD2861,Radiator,Cooling,Retail,1,183.59,0.0,183.59,Credit card
2022-05-23,ORD2862,Water Pump,Cooling,Retail,5,113.67,34.19,602.54,PayPal
2022-05-23,ORD2863,Brake Pads,Braking system,Wholesale,32,39.08,0.0,1250.56,Bank transfer
2022-05-23,ORD2864,Brake Rotor,Braking system,Wholesale,45,49.28,0.0,2217.6,Credit card
2022-05-23,ORD2865,Clutch Kit,Transmission,Retail,3,203.73,13.97,625.16,PayPal
2022-05-24,ORD2866,Clutch Kit,Transmission,Corporate,13,398.13,78.18,5253.87,Bank transfer
2022-05-24,ORD2867,Clutch Kit,Transmission,Retail,2,435.06,33.35,903.47,Bank transfer
2022-05-24,ORD2868,Spark Plugs,Ignition,Retail,2,6.02,51.04,63.08,Bank transfer
2022-05-24,ORD2869,Alternator,Electrical,Retail,5,165.27,0.0,826.35,Credit card
2022-05-25,ORD2870,Engine Oil,Engine,Retail,5,55.66,11.3,289.6,Cash
2022-05-25,ORD2871,Control Arm,Suspension,Wholesale,22,136.2,0.0,2996.4,Cash
2022-05-25,ORD2872,Alternator,Electrical,Retail,5,279.21,5.7,1401.75,Credit card
2022-05-26,ORD2873,Brake Pads,Braking system,Retail,5,59.34,31.06,327.76,Bank transfer
2022-05-26,ORD2874,Brake Rotor,Braking system,Retail,4,90.98,0.0,363.92,PayPal
2022-05-27,ORD2875,Oil Filter,Engine,Retail,4,15.34,0.0,61.36,Credit card
2022-05-27,ORD2876,Clutch Kit,Transmission,Wholesale,20,451.24,0.0,9024.8,PayPal
2022-05-27,ORD2877,Brake Rotor,Braking system,Corporate,15,43.76,0.0,656.4,Credit card
2022-05-28,ORD2878,Fuel Pump,Fuel System,Wholesale,19,152.85,52.42,2956.57,Bank transfer
2022-05-28,ORD2879,Oil Filter,Engine,Retail,5,19.97,24.09,123.94,PayPal
2022-05-28,ORD2880,Spark Plugs,Ignition,Retail,3,13.32,0.0,39.96,Cash
2022-05-28,ORD2881,Oil Filter,Engine,Retail,2,12.68,0.0,25.36,Bank transfer
2022-05-29,ORD2882,Control Arm,Suspension,Corporate,14,139.88,0.0,1958.32,Cash
2022-05-29,ORD2883,Air Filter,Engine,Retail,5,32.4,0.0,162.0,PayPal
2022-05-29,ORD2884,Engine Oil,Engine,Retail,4,36.4,0.0,145.6,PayPal
2022-05-30,ORD2885,Spark Plugs,Ignition,Retail,2,9.38,36.28,55.04,PayPal
2022-05-30,ORD2886,Fuel Pump,Fuel System,Retail,1,98.56,60.84,159.4,Credit card
2022-05-30,ORD2887,Alternator,Electrical,Retail,3,240.1,0.0,720.3,Cash
2022-05-30,ORD2888,Water Pump,Cooling,Corporate,7,86.67,11.62,618.31,Cash
2022-05-31,ORD2889,Radiator,Cooling,Corporate,11,92.38,0.0,1016.18,Credit card
2022-05-31,ORD2890,Alternator,Electrical,Wholesale,21,304.54,0.0,6395.34,PayPal
2022-06-01,ORD2891,Brake Pads,Braking system,Retail,4,60.71,0.0,242.84,Cash
2022-06-01,ORD2892,Brake Rotor,Braking system,Retail,1,60.54,0.0,60.54,Bank transfer
2022-06-01,ORD2893,Water Pump,Cooling,Corporate,12,62.99,0.0,755.88,Bank transfer
2022-06-02,ORD2894,Oil Filter,Engine,Retail,2,16.77,0.0,33.54,Cash
2022-06-03,ORD2895,Engine Oil,Engine,Corporate,19,53.11,0.0,1009.09,PayPal
2022-06-03,ORD2896,Air Filter,Engine,Retail,4,34.49,64.02,201.98,Bank transfer
2022-06-03,ORD2897,Alternator,Electrical,Retail,5,185.22,0.0,926.1,Credit card
2022-06-03,ORD2898,Air Filter,Engine,Retail,4,33.12,7.04,139.52,Cash
2022-06-04,ORD2899,Brake Rotor,Braking system,Corporate,6,45.04,22.8,293.04,Bank transfer
2022-06-04,ORD2900,Control Arm,Suspension,Wholesale,25,169.08,0.0,4227.0,Cash
2022-06-05,ORD2901,Alternator,Electrical,Retail,3,231.19,0.0,693.57,Credit card
2022-06-06,ORD2902,Brake Pads,Braking system,Corporate,5,44.37,76.38,298.23,Bank transfer
2022-06-06,ORD2903,Fuel Pump,Fuel System,Retail,5,104.43,6.98,529.13,PayPal
2022-06-06,ORD2904,Radiator,Cooling,Retail,5,95.79,40.28,519.23,Credit card
2022-06-06,ORD2905,Brake Pads,Braking system,Corporate,12,62.26,0.0,747.12,Credit card
2022-06-07,ORD2906,Alternator,Electrical,Wholesale,48,150.06,18.27,7221.15,Credit card
2022-06-07,ORD2907,Spark Plugs,Ignition,Wholesale,45,11.86,66.08,599.78,Bank transfer
2022-06-07,ORD2908,Radiator,Cooling,Retail,4,126.16,44.27,548.91,Credit card
2022-06-07,ORD2909,Shock Absorber,Suspension,Retail,1,123.08,77.05,200.13,Credit card
2022-06-08,ORD2910,Oil Filter,Engine,Retail,2,23.21,0.0,46.42,Cash
2022-06-08,ORD2911,Oil Filter,Engine,Retail,3,23.22,0.0,69.66,PayPal
2022-06-09,ORD2912,Alternator,Electrical,Retail,3,221.76,0.0,665.28,PayPal
2022-06-09,ORD2913,Shock Absorber,Suspension,Retail,4,123.55,0.0,494.2,Credit card
2022-06-09,ORD2914,Clutch Kit,Transmission,Wholesale,43,310.21,0.0,13339.03,Bank transfer
2022-06-09,ORD2915,Radiator,Cooling,Retail,3,92.12,0.0,276.36,PayPal
2022-06-10,ORD2916,Fuel Pump,Fuel System,Retail,5,202.14,28.53,1039.23,Credit card
2022-06-11,ORD2917,Clutch Kit,Transmission,Retail,1,267.29,0.0,267.29,Credit card
2022-06-11,ORD2918,Control Arm,Suspension,Wholesale,16,116.95,23.66,1894.86,Cash
2022-06-12,ORD2919,Shock Absorber,Suspension,Retail,5,126.6,79.73,712.73,Credit card
2022-06-12,ORD2920,Brake Rotor,Braking system,Retail,1,96.99,0.0,96.99,PayPal
2022-06-13,ORD2921,Battery,Electrical,Retail,2,155.28,0.0,310.56,Bank transfer
2022-06-13,ORD2922,Air Filter,Engine,Retail,4,21.11,66.98,151.42,Bank transfer
2022-06-13,ORD2923,Shock Absorber,Suspension,Wholesale,19,62.29,0.0,1183.51,Credit card
2022-06-13,ORD2924,Radiator,Cooling,Wholesale,23,147.54,63.43,3456.85,Bank transfer
2022-06-14,ORD2925,Battery,Electrical,Retail,5,221.08,13.08,1118.48,PayPal
2022-06-14,ORD2926,Water Pump,Cooling,Corporate,15,85.89,63.75,1352.1,Cash
2022-06-15,ORD2927,Brake Pads,Braking system,Wholesale,10,28.4,57.96,341.96,Bank transfer
2022-06-16,ORD2928,Air Filter,Engine,Retail,3,25.78,24.51,101.85,Credit card
2022-06-16,ORD2929,Radiator,Cooling,Retail,1,121.39,0.0,121.39,Cash
2022-06-17,ORD2930,Alternator,Electrical,Wholesale,28,249.61,72.27,7061.35,Bank transfer
2022-06-17,ORD2931,Battery,Electrical,Retail,3,207.93,0.0,623.79,Credit card
2022-06-18,ORD2932,Fuel Pump,Fuel System,Retail,4,216.67,41.74,908.42,PayPal
2022-06-18,ORD2933,Brake Pads,Braking system,Corporate,13,63.9,0.0,830.7,PayPal
2022-06-19,ORD2934,Water Pump,Cooling,Corporate,18,86.6,39.32,1598.12,Cash
2022-06-19,ORD2935,Engine Oil,Engine,Wholesale,36,39.39,0.0,1418.04,Bank transfer
2022-06-20,ORD2936,Brake Rotor,Braking system,Corporate,5,54.04,19.61,289.81,Cash
2022-06-21,ORD2937,Fuel Pump,Fuel System,Retail,3,215.9,55.42,703.12,PayPal
2022-06-21,ORD2938,Air Filter,Engine,Retail,1,19.09,0.0,19.09,Cash
2022-06-22,ORD2939,Clutch Kit,Transmission,Retail,2,393.2,0.0,786.4,PayPal
2022-06-22,ORD2940,Alternator,Electrical,Wholesale,45,195.08,0.0,8778.6,Cash
2022-06-23,ORD2941,Shock Absorber,Suspension,Retail,3,82.87,0.0,248.61,Cash
2022-06-23,ORD2942,Brake Rotor,Braking system,Corporate,17,71.41,0.0,1213.97,PayPal
2022-06-23,ORD2943,Battery,Electrical,Wholesale,42,129.33,0.0,5431.86,Cash
2022-06-24,ORD2944,Engine Oil,Engine,Retail,5,34.3,0.0,171.5,Bank transfer
2022-06-24,ORD2945,Clutch Kit,Transmission,Corporate,11,326.55,0.0,3592.05,Bank transfer
2022-06-25,ORD2946,Spark Plugs,Ignition,Wholesale,16,7.86,60.39,186.15,Bank transfer
2022-06-25,ORD2947,Control Arm,Suspension,Retail,1,74.37,0.0,74.37,PayPal
2022-06-25,ORD2948,Spark Plugs,Ignition,Retail,5,14.16,0.0,70.8,Bank transfer
2022-06-25,ORD2949,Clutch Kit,Transmission,Retail,3,473.27,36.11,1455.92,Cash
2022-06-26,ORD2950,Fuel Pump,Fuel System,Retail,3,118.29,12.76,367.63,Cash
2022-06-26,ORD2951,Clutch Kit,Transmission,Retail,2,339.45,58.73,737.63,Credit card
2022-06-26,ORD2952,Brake Rotor,Braking system,Retail,1,93.03,0.0,93.03,Cash
2022-06-26,ORD2953,Engine Oil,Engine,Retail,3,59.39,59.01,237.18,Cash
2022-06-27,ORD2954,Alternator,Electrical,Retail,5,331.68,68.4,1726.8,Bank transfer
2022-06-28,ORD2955,Alternator,Electrical,Retail,5,235.45,0.0,1177.25,Credit card
2022-06-29,ORD2956,Spark Plugs,Ignition,Retail,5,12.69,0.0,63.45,Credit card
2022-06-29,ORD2957,Oil Filter,Engine,Retail,5,16.21,0.0,81.05,Credit card
2022-06-29,ORD2958,Alternator,Electrical,Retail,5,334.9,0.0,1674.5,Cash
2022-06-29,ORD2959,Alternator,Electrical,Wholesale,33,263.44,0.0,8693.52,Bank transfer
2022-06-30,ORD2960,Shock Absorber,Suspension,Retail,2,96.96,64.76,258.68,Bank transfer
2022-06-30,ORD2961,Engine Oil,Engine,Retail,3,34.46,19.41,122.79,PayPal
2022-07-01,ORD2962,Oil Filter,Engine,Retail,1,18.5,9.77,28.27,Cash
2022-07-01,ORD2963,Brake Rotor,Braking system,Retail,1,58.88,30.92,89.8,Credit card
2022-07-01,ORD2964,Shock Absorber,Suspension,Wholesale,48,140.59,29.08,6777.4,Bank transfer
2022-07-02,ORD2965,Shock Absorber,Suspension,Retail,4,146.62,25.62,612.1,Cash
2022-07-02,ORD2966,Radiator,Cooling,Retail,5,87.08,47.36,482.76,Cash
2022-07-03,ORD2967,Water Pump,Cooling,Retail,3,107.87,16.92,340.53,Credit card
2022-07-04,ORD2968,Control Arm,Suspension,Retail,3,108.69,0.0,326.07,Cash
2022-07-04,ORD2969,Air Filter,Engine,Wholesale,43,23.0,44.64,1033.64,Cash
2022-07-04,ORD2970,Fuel Pump,Fuel System,Retail,4,144.6,5.01,583.41,PayPal
2022-07-05,ORD2971,Battery,Electrical,Wholesale,43,208.84,66.34,9046.46,Credit card
2022-07-06,ORD2972,Brake Rotor,Braking system,Corporate,16,65.52,0.0,1048.32,PayPal
2022-07-07,ORD2973,Shock Absorber,Suspension,Wholesale,39,117.74,23.82,4615.68,PayPal
2022-07-07,ORD2974,Brake Pads,Braking system,Retail,3,49.03,0.0,147.09,Bank transfer
2022-07-08,ORD2975,Fuel Pump,Fuel System,Retail,3,195.92,0.0,587.76,Bank transfer
2022-07-08,ORD2976,Spark Plugs,Ignition,Retail,1,9.97,0.0,9.97,Credit card
2022-07-08,ORD2977,Clutch Kit,Transmission,Retail,3,205.35,72.72,688.77,PayPal
2022-07-08,ORD2978,Fuel Pump,Fuel System,Retail,3,178.87,31.15,567.76,PayPal
2022-07-09,ORD2979,Alternator,Electrical,Wholesale,20,196.68,0.0,3933.6,Credit card
2022-07-10,ORD2980,Clutch Kit,Transmission,Wholesale,27,228.06,19.1,6176.72,Bank transfer
2022-07-10,ORD2981,Radiator,Cooling,Retail,1,171.53,0.0,171.53,Bank transfer
2022-07-10,ORD2982,Clutch Kit,Transmission,Wholesale,18,455.66,0.0,8201.88,PayPal
2022-07-11,ORD2983,Oil Filter,Engine,Wholesale,41,12.88,0.0,528.08,PayPal
2022-07-11,ORD2984,Radiator,Cooling,Retail,2,169.95,0.0,339.9,Cash
2022-07-12,ORD2985,Clutch Kit,Transmission,Retail,1,283.04,8.31,291.35,Bank transfer
2022-07-13,ORD2986,Battery,Electrical,Retail,1,207.69,43.31,251.0,Bank transfer
2022-07-13,ORD2987,Alternator,Electrical,Retail,3,254.87,58.92,823.53,PayPal
2022-07-14,ORD2988,Control Arm,Suspension,Retail,1,173.85,70.36,244.21,Cash
2022-07-14,ORD2989,Brake Rotor,Braking system,Retail,4,74.41,67.17,364.81,Cash
2022-07-15,ORD2990,Brake Pads,Braking system,Retail,4,44.06,35.6,211.84,PayPal
2022-07-15,ORD2991,Battery,Electrical,Retail,3,185.15,0.0,555.45,Bank transfer
2022-07-16,ORD2992,Alternator,Electrical,Retail,2,273.56,56.18,603.3,Cash
2022-07-16,ORD2993,Control Arm,Suspension,Retail,5,71.53,0.0,357.65,PayPal
2022-07-16,ORD2994,Spark Plugs,Ignition,Retail,5,9.46,0.0,47.3,PayPal
2022-07-16,ORD2995,Alternator,Electrical,Retail,1,183.9,0.0,183.9,Credit card
2022-07-17,ORD2996,Battery,Electrical,Retail,5,114.0,0.0,570.0,Cash
2022-07-18,ORD2997,Brake Pads,Braking system,Corporate,17,37.38,0.0,635.46,PayPal
2022-07-18,ORD2998,Engine Oil,Engine,Retail,1,30.87,53.32,84.19,Bank transfer
2022-07-18,ORD2999,Brake Rotor,Braking system,Retail,5,67.07,28.28,363.63,Credit card
2022-07-18,ORD3000,Air Filter,Engine,Wholesale,43,27.44,0.0,1179.92,Credit card
2022-07-19,ORD3001,Brake Pads,Braking system,Retail,3,22.07,0.0,66.21,Bank transfer
2022-07-19,ORD3002,Air Filter,Engine,Wholesale,30,27.79,44.03,877.73,Bank transfer
2022-07-19,ORD3003,Brake Pads,Braking system,Retail,3,58.63,0.0,175.89,Credit card
2022-07-19,ORD3004,Clutch Kit,Transmission,Retail,1,474.41,0.0,474.41,PayPal
2022-07-20,ORD3005,Battery,Electrical,Retail,1,229.53,0.0,229.53,PayPal
2022-07-20,ORD3006,Fuel Pump,Fuel System,Retail,1,166.71,0.0,166.71,Credit card
2022-07-21,ORD3007,Radiator,Cooling,Retail,2,127.76,56.33,311.85,Credit card
2022-07-22,ORD3008,Air Filter,Engine,Wholesale,26,18.38,60.41,538.29,PayPal
2022-07-23,ORD3009,Oil Filter,Engine,Retail,5,16.13,72.59,153.24,Cash
2022-07-23,ORD3010,Brake Rotor,Braking system,Retail,1,68.26,0.0,68.26,Credit card
2022-07-23,ORD3011,Fuel Pump,Fuel System,Retail,3,209.61,0.0,628.83,PayPal
2022-07-23,ORD3012,Clutch Kit,Transmission,Retail,3,344.28,64.68,1097.52,PayPal
2022-07-24,ORD3013,Water Pump,Cooling,Retail,4,48.55,42.66,236.86,PayPal
2022-07-25,ORD3014,Brake Rotor,Braking system,Retail,2,84.47,0.0,168.94,Cash
2022-07-25,ORD3015,Radiator,Cooling,Retail,4,119.45,0.0,477.8,Cash
2022-07-26,ORD3016,Brake Rotor,Braking system,Retail,5,77.17,0.0,385.85,Cash
2022-07-26,ORD3017,Air Filter,Engine,Retail,4,28.88,53.71,169.23,Cash
2022-07-26,ORD3018,Spark Plugs,Ignition,Retail,2,8.21,35.85,52.27,PayPal
2022-07-26,ORD3019,Engine Oil,Engine,Retail,3,34.11,45.3,147.63,PayPal
2022-07-27,ORD3020,Control Arm,Suspension,Retail,3,169.84,71.26,580.78,PayPal
2022-07-27,ORD3021,Spark Plugs,Ignition,Wholesale,21,7.52,0.0,157.92,PayPal
2022-07-28,ORD3022,Brake Rotor,Braking system,Retail,5,71.63,45.44,403.59,PayPal
2022-07-28,ORD3023,Clutch Kit,Transmission,Corporate,17,237.57,56.2,4094.89,Credit card
2022-07-28,ORD3024,Engine Oil,Engine,Retail,2,49.47,0.0,98.94,Cash
2022-07-28,ORD3025,Clutch Kit,Transmission,Retail,3,391.1,0.0,1173.3,Credit card
2022-07-29,ORD3026,Radiator,Cooling,Corporate,12,132.87,0.0,1594.44,Credit card
2022-07-29,ORD3027,Radiator,Cooling,Retail,4,112.64,0.0,450.56,Bank transfer
2022-07-29,ORD3028,Fuel Pump,Fuel System,Retail,5,105.01,0.0,525.05,Bank transfer
2022-07-30,ORD3029,Air Filter,Engine,Retail,3,29.52,46.45,135.01,PayPal
2022-07-30,ORD3030,Radiator,Cooling,Retail,4,109.35,0.0,437.4,Cash
2022-07-31,ORD3031,Shock Absorber,Suspension,Retail,1,68.97,0.0,68.97,PayPal
2022-08-01,ORD3032,Alternator,Electrical,Wholesale,42,172.19,20.72,7252.7,PayPal
2022-08-01,ORD3033,Engine Oil,Engine,Retail,5,46.67,0.0,233.35,PayPal
2022-08-01,ORD3034,Control Arm,Suspension,Retail,1,107.65,17.23,124.88,Credit card
2022-08-01,ORD3035,Control Arm,Suspension,Wholesale,38,100.59,54.43,3876.85,Bank transfer
2022-08-02,ORD3036,Radiator,Cooling,Retail,3,138.09,43.44,457.71,Cash
2022-08-02,ORD3037,Battery,Electrical,Retail,1,135.31,0.0,135.31,Cash
2022-08-03,ORD3038,Control Arm,Suspension,Retail,4,142.3,0.0,569.2,Credit card
2022-08-03,ORD3039,Brake Pads,Braking system,Wholesale,49,67.55,27.43,3337.38,PayPal
2022-08-03,ORD3040,Air Filter,Engine,Retail,1,22.1,0.0,22.1,PayPal
2022-08-04,ORD3041,Oil Filter,Engine,Retail,5,19.85,32.83,132.08,Cash
2022-08-04,ORD3042,Alternator,Electrical,Corporate,8,241.91,0.0,1935.28,Bank transfer
2022-08-04,ORD3043,Oil Filter,Engine,Retail,3,13.65,0.0,40.95,Cash
2022-08-05,ORD3044,Alternator,Electrical,Retail,3,307.86,31.33,954.91,Cash
2022-08-05,ORD3045,Clutch Kit,Transmission,Retail,2,258.65,0.0,517.3,Cash
2022-08-05,ORD3046,Air Filter,Engine,Retail,1,26.74,10.51,37.25,PayPal
2022-08-06,ORD3047,Clutch Kit,Transmission,Corporate,9,264.02,74.54,2450.72,Bank transfer
2022-08-07,ORD3048,Radiator,Cooling,Retail,5,80.76,0.0,403.8,Cash
2022-08-07,ORD3049,Spark Plugs,Ignition,Wholesale,13,8.23,0.0,106.99,Cash
2022-08-07,ORD3050,Water Pump,Cooling,Retail,3,82.84,0.0,248.52,PayPal
2022-08-08,ORD3051,Engine Oil,Engine,Retail,4,49.02,68.8,264.88,PayPal
2022-08-08,ORD3052,Air Filter,Engine,Retail,4,33.31,0.0,133.24,Credit card
2022-08-09,ORD3053,Spark Plugs,Ignition,Wholesale,39,9.57,24.08,397.31,PayPal
2022-08-09,ORD3054,Shock Absorber,Suspension,Retail,5,109.48,0.0,547.4,Cash
2022-08-10,ORD3055,Alternator,Electrical,Retail,2,171.89,55.91,399.69,PayPal
2022-08-10,ORD3056,Engine Oil,Engine,Retail,1,55.47,0.0,55.47,Bank transfer
2022-08-11,ORD3057,Fuel Pump,Fuel System,Wholesale,14,163.41,38.41,2326.15,Bank transfer
2022-08-11,ORD3058,Alternator,Electrical,Retail,4,313.16,37.55,1290.19,Cash
2022-08-11,ORD3059,Water Pump,Cooling,Corporate,11,99.61,6.41,1102.12,Cash
2022-08-11,ORD3060,Oil Filter,Engine,Retail,2,20.15,0.0,40.3,Cash
2022-08-12,ORD3061,Brake Pads,Braking system,Retail,4,48.32,0.0,193.28,Credit card
2022-08-12,ORD3062,Brake Pads,Braking system,Wholesale,13,25.0,0.0,325.0,PayPal
2022-08-12,ORD3063,Shock Absorber,Suspension,Retail,3,96.86,0.0,290.58,Credit card
2022-08-12,ORD3064,Engine Oil,Engine,Retail,4,31.39,15.11,140.67,Credit card
2022-08-13,ORD3065,Control Arm,Suspension,Retail,5,113.25,0.0,566.25,PayPal
2022-08-13,ORD3066,Air Filter,Engine,Corporate,11,18.23,12.53,213.06,PayPal
2022-08-13,ORD3067,Engine Oil,Engine,Retail,5,42.36,0.0,211.8,Credit card
2022-08-13,ORD3068,Engine Oil,Engine,Retail,4,58.47,60.45,294.33,Bank transfer
2022-08-14,ORD3069,Engine Oil,Engine,Wholesale,25,31.46,0.0,786.5,Credit card
